Time,Latitude,Longitude,Altitude
13:44:16,40.456017,-80.02631,232.776489
13:44:22,40.455945,-80.026724,232.295776
13:44:28,40.456078,-80.026961,232.295776
13:44:38,40.456595,-80.027109,235.179688
13:44:50,40.457232,-80.027302,234.218384
13:45:15,40.458581,-80.027734,237.102295
13:45:19,40.458624,-80.027914,236.621704
13:45:27,40.458544,-80.028449,233.25708
13:45:40,40.458365,-80.029404,228.931152
13:45:45,40.458309,-80.029716,227.969727
13:45:56,40.458765,-80.029893,227.969727
13:46:08,40.4595,-80.030112,230.85376
13:46:36,40.460001,-80.031181,228.931152
13:46:42,40.46013,-80.031375,230.373047
13:46:44,40.460205,-80.031422,232.776489
13:46:57,40.460846,-80.031579,233.25708
13:47:14,40.461626,-80.031823,233.737671
13:47:21,40.461912,-80.031986,233.737671
13:47:27,40.461987,-80.03222,231.814941
13:47:32,40.462067,-80.032242,230.373047
13:47:36,40.462192,-80.032254,229.411743
13:47:41,40.462413,-80.03243,228.931152
13:47:51,40.4628,-80.033036,228.931152
13:48:02,40.463327,-80.03375,227.489136
13:48:10,40.463789,-80.034255,228.450439
13:48:17,40.464306,-80.034809,229.411743
13:48:27,40.465118,-80.035635,227.489136
13:48:33,40.465663,-80.035972,227.489136
13:48:42,40.46639,-80.036392,227.489136
13:48:49,40.466838,-80.036648,227.969727
13:48:58,40.467388,-80.037005,227.008545
13:49:07,40.4679,-80.037461,226.047119
13:49:19,40.468635,-80.037977,226.527832
13:49:29,40.469244,-80.038407,225.566528
13:49:38,40.469766,-80.038778,225.566528
13:49:50,40.470419,-80.039243,225.566528
13:49:58,40.47081,-80.03951,224.605225
13:50:08,40.471282,-80.039817,225.085938
13:50:10,40.471377,-80.039876,225.085938
13:50:12,40.471479,-80.03992,224.605225
13:50:23,40.472107,-80.04002,222.682495
13:50:34,40.472741,-80.040067,223.643799
13:50:49,40.473581,-80.040128,225.566528
13:51:05,40.473639,-80.041047,220.759888
13:51:13,40.473634,-80.041585,221.240601
13:51:33,40.473583,-80.042925,220.279175
13:51:52,40.473614,-80.043934,214.991943
13:51:57,40.473714,-80.043476,277.958252
13:52:07,40.473509,-80.043166,226.527832
13:52:41,40.473579,-80.040804,225.566528
13:52:50,40.473592,-80.040236,224.124512
13:53:09,40.4737,-80.040092,226.527832
13:53:18,40.47371,-80.040073,228.931152
13:53:47,40.473693,-80.040079,234.218384
13:53:58,40.473711,-80.04012,228.931152
13:54:03,40.473623,-80.040194,227.008545
13:54:04,40.473588,-80.040189,227.008545
13:54:13,40.47316,-80.04016,228.450439
13:54:24,40.472619,-80.040146,224.124512
13:54:34,40.472058,-80.040117,222.682495
13:54:43,40.471585,-80.040084,223.163208
13:54:45,40.471524,-80.040066,223.163208
13:55:02,40.471588,-80.039109,222.201782
13:55:12,40.47168,-80.038505,222.682495
13:56:33,40.471734,-80.036613,223.163208
13:56:43,40.471764,-80.035975,229.411743
13:56:52,40.471738,-80.035461,234.218384
13:57:06,40.471539,-80.034871,236.140991
13:57:20,40.471409,-80.034482,239.505493
13:57:32,40.471414,-80.034119,243.831543
13:57:37,40.471395,-80.034072,245.75415
13:57:47,40.471389,-80.034008,246.715454
13:57:59,40.471386,-80.033961,246.715454
13:58:22,40.471379,-80.033709,255.36731
13:58:25,40.471388,-80.033712,253.925415
13:58:31,40.471404,-80.033926,252.483398
13:58:46,40.471592,-80.035449,249.118774
13:58:47,40.47163,-80.035525,248.157593
13:58:59,40.471725,-80.036546,236.621704
13:59:07,40.471715,-80.037425,232.295776
13:59:19,40.472677,-80.038233,229.411743
13:59:35,40.471635,-80.039594,224.124512
13:59:42,40.471536,-80.03998,222.682495
13:59:43,40.471504,-80.040011,222.682495
13:59:47,40.471321,-80.040008,221.240601
13:59:58,40.470769,-80.039695,220.279175
14:00:07,40.470295,-80.039357,220.759888
14:00:16,40.469834,-80.039033,221.240601
14:00:23,40.469507,-80.038784,222.201782
14:00:33,40.468951,-80.038429,220.759888
14:00:45,40.468279,-80.03796,220.759888
14:00:54,40.46776,-80.037586,221.240601
14:01:06,40.467042,-80.037112,220.759888
14:01:20,40.466186,-80.03659,221.721191
14:01:30,40.465597,-80.036253,222.682495
14:01:40,40.46505,-80.035807,222.682495
14:01:49,40.464646,-80.035382,223.643799
14:01:58,40.46427,-80.035002,224.124512
14:02:08,40.46387,-80.034583,225.085938
14:02:20,40.463383,-80.034062,226.527832
14:02:31,40.462957,-80.033534,227.489136
14:02:34,40.462843,-80.033369,227.008545
14:02:45,40.462444,-80.032797,227.489136
14:02:57,40.461949,-80.032143,227.489136
14:03:06,40.461586,-80.031744,230.373047
14:03:16,40.46121,-80.031515,233.25708
14:03:17,40.461179,-80.03149,233.25708
14:03:35,40.461356,-80.031163,227.008545
14:04:13,40.46129,-80.031382,235.660278
14:04:23,40.461368,-80.031442,239.505493
14:04:37,40.461418,-80.03143,245.273438
14:04:51,40.461597,-80.031388,241.908936
14:05:06,40.462115,-80.030908,242.870239
14:05:30,40.461705,-80.030311,238.544312
14:05:38,40.461512,-80.029769,239.505493
14:05:48,40.461252,-80.029035,239.505493
14:05:56,40.461047,-80.028493,239.986206
14:06:06,40.460768,-80.027808,240.467041
14:06:19,40.460429,-80.02689,242.870239
14:06:33,40.460055,-80.025852,243.35083
14:06:44,40.459733,-80.025059,239.986206
14:06:54,40.459375,-80.024385,239.024902
14:07:03,40.458999,-80.023822,239.024902
14:07:10,40.458789,-80.023522,238.063599
14:07:19,40.458647,-80.023193,237.582886
14:07:28,40.458565,-80.022547,236.621704
14:07:38,40.458698,-80.021719,236.140991
14:07:49,40.458867,-80.02079,235.660278
14:08:01,40.459067,-80.019806,239.024902
14:08:17,40.459329,-80.018506,240.947632
14:08:29,40.459473,-80.017613,242.389648
14:08:35,40.459536,-80.017307,245.75415
14:08:53,40.459322,-80.016582,246.234863
14:08:57,40.459169,-80.016417,245.75415
14:09:03,40.458812,-80.016274,241.908936
14:09:11,40.458169,-80.016082,236.140991
14:09:22,40.457286,-80.015759,229.411743
14:09:26,40.457034,-80.015691,229.411743
14:09:31,40.456864,-80.01555,229.892334
14:09:46,40.456966,-80.014618,234.218384
14:09:59,40.456436,-80.014344,230.85376
14:10:10,40.455881,-80.014167,230.373047
14:10:26,40.455079,-80.013842,230.373047
14:10:38,40.454417,-80.013689,228.931152
14:10:43,40.454256,-80.013654,229.411743
14:10:49,40.45422,-80.013665,229.892334
14:10:54,40.454188,-80.013657,230.373047
14:11:06,40.45419,-80.013152,231.814941
14:11:13,40.454118,-80.013334,230.373047
14:11:16,40.454008,-80.013306,229.411743
14:11:19,40.453889,-80.01319,228.931152
14:11:25,40.453692,-80.012895,228.450439
14:11:29,40.453515,-80.012803,228.931152
14:11:54,40.453184,-80.013009,230.373047
14:12:03,40.453194,-80.013135,233.737671
14:12:16,40.453294,-80.01332,233.25708
14:12:30,40.453495,-80.01361,230.85376
14:12:44,40.453678,-80.013974,231.334351
14:15:23,40.453763,-80.014178,234.699097
14:15:33,40.453831,-80.01431,236.140991
14:15:41,40.453825,-80.014377,235.660278
14:15:53,40.453701,-80.014326,236.140991
14:16:01,40.453565,-80.014282,234.218384
14:16:08,40.453414,-80.01423,233.25708
14:16:20,40.453117,-80.014119,235.179688
14:16:21,40.453104,-80.014112,235.179688
14:16:41,40.452819,-80.013558,232.295776
14:16:57,40.452499,-80.013003,233.25708
14:17:03,40.452358,-80.012816,233.737671
14:17:09,40.452245,-80.012793,234.699097
14:17:13,40.452148,-80.012673,234.218384
14:17:23,40.451986,-80.012192,239.024902
14:17:41,40.451609,-80.01135,239.505493
14:17:48,40.451505,-80.011026,239.505493
14:17:53,40.451506,-80.010714,241.428223
14:18:07,40.45172,-80.00982,243.831543
14:18:15,40.451847,-80.009203,243.35083
14:18:27,40.452047,-80.008212,245.273438
14:18:32,40.452112,-80.007871,243.831543
14:18:57,40.450997,-80.007186,241.428223
14:19:07,40.45035,-80.007007,240.947632
14:19:10,40.450167,-80.006947,239.505493
14:19:15,40.449961,-80.006677,238.544312
14:19:27,40.450126,-80.005696,238.063599
14:19:33,40.450216,-80.00519,233.737671
14:19:40,40.449943,-80.004793,229.892334
14:20:01,40.449205,-80.004604,227.008545
14:20:34,40.448262,-80.003985,276.99707
14:20:39,40.448063,-80.003946,271.229126
14:20:52,40.447414,-80.003782,261.615967
14:20:59,40.447117,-80.003793,252.483398
14:21:08,40.446666,-80.003682,243.831543
14:21:18,40.446173,-80.003561,238.544312
14:21:30,40.445626,-80.003365,237.582886
14:21:38,40.445246,-80.003223,235.179688
14:21:47,40.444705,-80.003014,233.25708
14:21:54,40.444284,-80.002834,230.373047
14:23:18,40.443343,-80.00008,260.654541
14:24:06,40.443685,-79.998265,230.373047
14:25:58,40.44498,-79.993899,274.59375
14:26:42,40.446005,-79.993362,234.218384
14:26:50,40.446301,-79.992929,230.373047
14:27:01,40.446745,-79.992348,232.776489
14:27:14,40.447306,-79.991518,236.621704
14:27:35,40.448088,-79.990248,230.373047
14:27:45,40.448444,-79.989633,226.527832
14:27:57,40.4489,-79.988887,223.163208
14:28:10,40.449432,-79.988,220.759888
14:28:14,40.449631,-79.98775,220.759888
14:28:22,40.449976,-79.987223,219.798584
14:28:36,40.450554,-79.986283,219.317993
14:28:46,40.451005,-79.985607,221.721191
14:28:58,40.45157,-79.984805,223.643799
14:29:08,40.452036,-79.984169,225.085938
14:29:18,40.452533,-79.983607,224.124512
14:29:28,40.452984,-79.982958,224.124512
14:29:39,40.453504,-79.982198,224.124512
14:29:49,40.453989,-79.981513,225.566528
14:29:59,40.454422,-79.980863,224.605225
14:30:10,40.454935,-79.980125,227.969727
14:30:21,40.455414,-79.979421,225.566528
14:30:30,40.455828,-79.978825,226.047119
14:30:42,40.456388,-79.978017,224.605225
14:30:53,40.456914,-79.977288,224.605225
14:31:03,40.45734,-79.976653,224.605225
14:31:12,40.457696,-79.976099,224.124512
14:31:21,40.458075,-79.975568,223.643799
14:31:31,40.458506,-79.974955,225.085938
14:31:42,40.458966,-79.974312,224.605225
14:31:52,40.459366,-79.973709,225.085938
14:32:04,40.459858,-79.972962,227.008545
14:32:16,40.460367,-79.972232,226.527832
14:32:26,40.460798,-79.97163,226.527832
14:32:37,40.461258,-79.970973,225.566528
14:32:41,40.461414,-79.970705,225.085938
14:32:52,40.461897,-79.97002,226.047119
14:33:02,40.462367,-79.969343,226.527832
14:33:09,40.462735,-79.968834,228.450439
14:33:16,40.463123,-79.968527,227.008545
14:33:17,40.463147,-79.968494,226.527832
14:33:30,40.462976,-79.967988,227.008545
14:33:43,40.46275,-79.967448,234.218384
14:33:50,40.462683,-79.967264,234.218384
14:34:07,40.46268,-79.96727,235.179688
14:34:26,40.462819,-79.966838,233.25708
14:34:37,40.46303,-79.966502,231.334351
14:34:51,40.463344,-79.966056,233.25708
14:35:01,40.463574,-79.965737,236.140991
14:35:13,40.46386,-79.965342,238.544312
14:35:20,40.463939,-79.965055,239.505493
14:35:28,40.463996,-79.964729,240.947632
14:35:38,40.464061,-79.964338,242.870239
14:35:52,40.464154,-79.963778,245.75415
14:36:08,40.464276,-79.963134,249.599487
14:36:20,40.464356,-79.962646,252.002808
14:36:33,40.464456,-79.962065,252.483398
14:36:43,40.464519,-79.96162,253.925415
14:36:52,40.464585,-79.961204,257.290039
14:37:01,40.464647,-79.960806,259.212646
14:37:09,40.464725,-79.960443,261.615967
14:37:17,40.464773,-79.960064,263.057861
14:37:29,40.464867,-79.959503,264.980591
14:37:37,40.464938,-79.959138,266.422485
14:37:48,40.465033,-79.958634,268.825806
14:37:59,40.465111,-79.958116,273.151855
14:38:10,40.465181,-79.957626,274.113037
14:38:15,40.465192,-79.957536,274.59375
14:38:42,40.465191,-79.957551,277.477661
14:39:37,40.465335,-79.95676,276.99707
14:39:49,40.465439,-79.956195,278.438965
14:39:56,40.465484,-79.95586,280.361694
14:40:05,40.465553,-79.955493,282.284302
14:40:12,40.46557,-79.955379,283.245605
14:40:39,40.465672,-79.954869,286.610229
14:40:48,40.46576,-79.95434,286.129517
14:40:57,40.46585,-79.953804,287.09082
14:40:59,40.465888,-79.953682,287.571411
14:41:10,40.466163,-79.952963,301.51062
14:41:20,40.466142,-79.952416,295.261963
14:41:27,40.466158,-79.952078,293.339355
14:41:29,40.466171,-79.95196,292.858765
14:41:36,40.466158,-79.951485,293.820068
14:41:47,40.466035,-79.950654,290.936157
14:41:58,40.465908,-79.94982,290.455566
14:42:09,40.465789,-79.949003,291.416748
14:42:22,40.465653,-79.948054,292.378174
14:42:35,40.465502,-79.947104,293.339355
14:42:44,40.465405,-79.946434,293.820068
14:42:53,40.465326,-79.945797,295.261963
14:42:55,40.465319,-79.945668,295.261963
14:42:58,40.465292,-79.945494,295.742676
14:43:05,40.465231,-79.945036,296.223511
14:43:17,40.465123,-79.94419,296.223511
14:43:23,40.465071,-79.943768,296.704102
14:43:36,40.464924,-79.942822,297.665405
14:43:46,40.464836,-79.942085,298.626709
14:43:57,40.464751,-79.941353,300.068726
14:44:06,40.464677,-79.940813,300.068726
14:44:17,40.464567,-79.940047,301.029907
14:44:26,40.464496,-79.939429,301.029907
14:44:33,40.464492,-79.93901,300.068726
14:44:35,40.464499,-79.938902,300.068726
14:44:40,40.464502,-79.938564,300.068726
14:44:50,40.464542,-79.937831,300.068726
14:45:01,40.464589,-79.937008,298.626709
14:45:08,40.464607,-79.936472,297.665405
14:45:11,40.464638,-79.936253,297.665405
14:45:21,40.464668,-79.935609,297.665405
14:45:26,40.464683,-79.935359,297.665405
14:45:32,40.464668,-79.935331,299.1073
14:45:38,40.464668,-79.935304,299.1073
14:45:50,40.464663,-79.935302,301.991333
14:50:25,40.464678,-79.93525,300.549316
14:52:37,40.464402,-79.934897,308.239868
15:18:34,40.464673,-79.935299,306.797852
15:18:48,40.464656,-79.935244,303.433228
15:18:57,40.464665,-79.935238,299.588013
15:19:21,40.464714,-79.93454,299.588013
15:19:28,40.464593,-79.934085,299.588013
15:19:39,40.464337,-79.933317,299.1073
15:19:43,40.464237,-79.933012,297.184692
15:19:51,40.463976,-79.932291,292.378174
15:20:01,40.463603,-79.931271,285.648804
15:20:06,40.463463,-79.930888,283.726196
15:20:07,40.463444,-79.930838,283.726196
15:20:11,40.463276,-79.930848,283.726196
15:20:19,40.46286,-79.931094,282.765015
15:20:28,40.46232,-79.93143,278.919678
15:20:42,40.461466,-79.931952,276.516357
15:20:54,40.460706,-79.932402,274.59375
15:21:05,40.45998,-79.932839,274.113037
15:21:16,40.459253,-79.933302,273.151855
15:21:18,40.459133,-79.933366,272.671143
15:21:21,40.458975,-79.933487,272.671143
15:21:23,40.458867,-79.933551,272.19043
15:21:30,40.458582,-79.933731,269.787109
15:21:36,40.458352,-79.933875,269.787109
15:21:43,40.457967,-79.934097,268.825806
15:21:50,40.457543,-79.934224,269.787109
15:22:03,40.457089,-79.934084,273.632446
15:22:04,40.457051,-79.934053,274.113037
15:22:15,40.45657,-79.933708,278.438965
15:22:26,40.456107,-79.933425,278.438965
15:22:35,40.455683,-79.933153,276.516357
15:22:45,40.455147,-79.932824,276.035645
15:22:52,40.454801,-79.932655,275.074463
15:23:45,40.454078,-79.932199,279.880859
15:23:55,40.4536,-79.93192,279.880859
15:24:02,40.453256,-79.93172,281.803589
15:24:13,40.452757,-79.931414,283.245605
15:24:21,40.452422,-79.931199,285.168213
15:24:31,40.45203,-79.930989,284.687622
15:24:44,40.451445,-79.930643,285.648804
15:24:53,40.451026,-79.930416,286.610229
15:25:03,40.450546,-79.930132,289.01355
15:25:04,40.4505,-79.930105,289.494141
15:25:08,40.45033,-79.930037,289.494141
15:25:21,40.449857,-79.92975,292.378174
15:25:24,40.449753,-79.929686,292.378174

13:07:04,,,
13:07:28,,,
13:07:54,,,
13:08:45,,,
13:08:49,,,
13:08:57
13:09:08
13:09:23
13:09:36
13:09:49
13:09:58
13:10:04
13:10:52
13:10:58
13:11:31
13:11:45
13:11:55
13:12:06
13:12:12
13:12:19
13:12:33
13:13:01
13:13:07
13:13:14
13:13:16
13:13:40
13:14:02
13:14:10
13:14:19
13:14:31
13:14:41
13:14:51
13:15:04
13:15:40
13:15:47
13:16:06
13:16:17
13:16:26
13:16:35
13:16:48
13:16:53
13:16:56
13:17:02
13:17:04
13:17:08
13:17:13
13:17:21
13:17:29
13:17:47
13:17:58
13:18:02
13:18:09
13:18:35
13:18:44
13:18:54
13:19:03
13:19:06
13:19:16
13:19:29
13:19:36
13:20:04
13:20:07
13:20:15
13:20:27
13:20:40
13:20:51
13:21:04
13:21:16
13:21:33
13:22:48
13:23:23
13:25:20
13:25:59
13:26:01
13:26:08
13:26:13
13:26:47
13:27:00
13:28:16
13:28:48
13:29:02
13:29:08
13:29:10
13:29:14
13:29:19
13:29:26
13:29:30
13:29:38
13:30:26
13:30:38
13:30:49
13:31:00
13:31:07
13:31:11
13:31:20
13:31:24
13:31:34
13:31:39
13:31:41
13:37:17
13:37:28
13:37:35
13:37:45
13:37:49
13:37:53
13:38:05
13:38:22
13:38:26
13:38:36
13:38:41
13:38:48
13:38:56
13:39:03
13:39:08
13:39:18
13:39:23
13:39:33
13:39:41
13:39:52
13:40:06
13:40:18
13:40:20
13:40:24
13:40:43
13:40:44
13:40:50
13:40:54
13:40:59
13:41:22
13:41:30
13:41:39
13:41:40
13:41:46
13:41:50
13:41:59
13:42:07
13:42:13
13:42:18
13:42:19
13:42:29
13:42:40
13:43:03
13:43:23
13:43:32
13:43:45
13:44:00
13:44:16
13:44:22
13:44:28
13:44:38
13:44:50
13:45:15
13:45:19
13:45:27
13:45:40
13:45:45
13:45:56
13:46:08
13:46:36
13:46:42
13:46:44
13:46:57
13:47:14
13:47:21
13:47:27
13:47:32
13:47:36
13:47:41
13:47:51
13:48:02
13:48:10
13:48:17
13:48:27
13:48:33
13:48:42
13:48:49
13:48:58
13:49:07
13:49:19
13:49:29
13:49:38
13:49:50
13:49:58
13:50:08
13:50:10
13:50:12
13:50:23
13:50:34
13:50:49
13:51:05
13:51:13
13:51:33
13:51:52
13:51:57
13:52:07
13:52:41
13:52:50
13:53:09
13:53:18
13:53:47
13:53:58
13:54:03
13:54:04
13:54:13
13:54:24
13:54:34
13:54:43
13:54:45
13:55:02
13:55:12
13:56:33
13:56:43
13:56:52
13:57:06
13:57:20
13:57:32
13:57:37
13:57:47
13:57:59
13:58:22
13:58:25
13:58:31
13:58:46
13:58:47
13:58:59
13:59:07
13:59:19
13:59:35
13:59:42
13:59:43
13:59:47
13:59:58
14:00:07
14:00:16
14:00:23
14:00:33
14:00:45
14:00:54
14:01:06
14:01:20
14:01:30
14:01:40
14:01:49
14:01:58
14:02:08
14:02:20
14:02:31
14:02:34
14:02:45
14:02:57
14:03:06
14:03:16
14:03:17
14:03:35
14:04:13
14:04:23
14:04:37
14:04:51
14:05:06
14:05:30
14:05:38
14:05:48
14:05:56
14:06:06
14:06:19
14:06:33
14:06:44
14:06:54
14:07:03
14:07:10
14:07:19
14:07:28
14:07:38
14:07:49
14:08:01
14:08:17
14:08:29
14:08:35
14:08:53
14:08:57
14:09:03
14:09:11
14:09:22
14:09:26
14:09:31
14:09:46
14:09:59
14:10:10
14:10:26
14:10:38
14:10:43
14:10:49
14:10:54
14:11:06
14:11:13
14:11:16
14:11:19
14:11:25
14:11:29
14:11:54
14:12:03
14:12:16
14:12:30
14:12:44
14:15:23
14:15:33
14:15:41
14:15:53
14:16:01
14:16:08
14:16:20
14:16:21
14:16:41
14:16:57
14:17:03
14:17:09
14:17:13
14:17:23
14:17:41
14:17:48
14:17:53
14:18:07
14:18:15
14:18:27
14:18:32
14:18:57
14:19:07
14:19:10
14:19:15
14:19:27
14:19:33
14:19:40
14:20:01
14:20:34
14:20:39
14:20:52
14:20:59
14:21:08
14:21:18
14:21:30
14:21:38
14:21:47
14:21:54
14:23:18
14:24:06
14:25:58
14:26:42
14:26:50
14:27:01
14:27:14
14:27:35
14:27:45
14:27:57
14:28:10
14:28:14
14:28:22
14:28:36
14:28:46
14:28:58
14:29:08
14:29:18
14:29:28
14:29:39
14:29:49
14:29:59
14:30:10
14:30:21
14:30:30
14:30:42
14:30:53
14:31:03
14:31:12
14:31:21
14:31:31
14:31:42
14:31:52
14:32:04
14:32:16
14:32:26
14:32:37
14:32:41
14:32:52
14:33:02
14:33:09
14:33:16
14:33:17
14:33:30
14:33:43
14:33:50
14:34:07
14:34:26
14:34:37
14:34:51
14:35:01
14:35:13
14:35:20
14:35:28
14:35:38
14:35:52
14:36:08
14:36:20
14:36:33
14:36:43
14:36:52
14:37:01
14:37:09
14:37:17
14:37:29
14:37:37
14:37:48
14:37:59
14:38:10
14:38:15
14:38:42
14:39:37
14:39:49
14:39:56
14:40:05
14:40:12
14:40:39
14:40:48
14:40:57
14:40:59
14:41:10
14:41:20
14:41:27
14:41:29
14:41:36
14:41:47
14:41:58
14:42:09
14:42:22
14:42:35
14:42:44
14:42:53
14:42:55
14:42:58
14:43:05
14:43:17
14:43:23
14:43:36
14:43:46
14:43:57
14:44:06
14:44:17
14:44:26
14:44:33
14:44:35
14:44:40
14:44:50
14:45:01
14:45:08
14:45:11
14:45:21
14:45:26
14:45:32
14:45:38
14:45:50
14:50:25
14:52:37
15:18:34
15:18:48
15:18:57
15:19:21
15:19:28
15:19:39
15:19:43
15:19:51
15:20:01
15:20:06
15:20:07
15:20:11
15:20:19
