Time,LAFmx,LAFmn,LAeq,LCpk
14:15:24,76.2,58.6,69.8,96.8 
14:15:34,78.6,57.9,67.7,106.8 
14:15:44,83.6,59.3,70.1,106.1 
14:15:54,83.5,58.2,68.8,107.1 
14:16:04,68.5,58.9,63.6,99.2 
14:16:14,80.6,64.7,73.6,107.4 
14:16:24,83.9,63.9,75.8,109.2 
14:16:34,79.2,65.7,74.2,109.6 
14:16:44,78.2,59.2,70.8,107.9 
14:16:54,88.8,68.7,78.6,116.2 
14:17:04,87.0,73.3,81.8,114.2 
14:17:14,89.1,76.8,83.0,114.4 
14:17:24,91.2,76.6,83.6,116.0 
14:17:34,88.4,70.1,79.3,112.5 
14:17:44,88.2,71.2,80.9,116.4 
14:17:54,90.2,66.3,82.8,116.1 
14:18:04,77.1,58.3,68.8,106.1 
14:18:14,90.7,65.4,83.7,116.3 
14:18:24,85.4,66.8,78.1,112.5 
14:18:34,85.4,65.4,79.3,113.2 
14:18:44,87.3,64.0,78.7,113.7 
14:18:54,85.6,66.4,78.6,113.7 
14:19:04,84.4,60.8,75.3,112.1 
14:19:14,70.2,56.6,64.0,100.7 
14:19:24,79.2,66.0,73.4,101.8 
14:19:34,83.9,71.6,76.9,109.9 
14:19:44,92.2,71.6,85.4,118.8 
14:19:54,72.7,58.3,62.9,100.4 
14:20:04,80.9,63.7,71.3,110.0 
14:20:14,85.5,70.9,79.5,112.1 
14:20:24,84.3,71.7,78.7,111.7 
14:20:34,90.8,73.5,83.6,117.1 
14:20:44,90.1,67.4,80.7,118.0 
14:20:54,90.1,77.8,85.0,120.5 
14:21:04,87.8,79.2,84.4,112.4 
14:21:14,89.9,81.7,86.9,115.0 
14:21:24,88.3,76.5,82.2,115.3 
14:21:34,87.9,72.8,81.1,113.7 
14:21:44,91.4,70.7,84.6,118.3 
14:21:54,91.1,66.3,80.2,116.3 
14:22:04,88.7,72.1,82.0,117.9 
14:22:14,85.7,70.6,79.5,109.6 
14:22:24,90.7,66.2,83.9,111.5 
14:22:34,75.1,64.5,69.3,103.4 
14:22:44,74.4,63.4,67.9,107.0 
14:22:54,80.2,63.2,73.2,108.4 
14:23:04,78.8,66.6,72.8,108.1 
14:23:14,79.0,64.6,70.1,105.5 
14:23:24,80.9,62.1,68.6,110.0 
14:23:34,69.7,60.5,64.5,101.0 
14:23:44,91.1,60.3,80.5,118.1 
14:23:54,83.6,59.4,71.2,109.6 
14:24:04,76.8,58.2,68.6,104.8 
14:24:14,69.9,59.0,62.8,100.0 
14:24:24,83.6,61.8,73.1,113.5 
14:24:34,86.4,63.9,76.2,113.2 
14:24:44,85.5,65.5,78.9,113.5 
14:24:54,85.7,62.4,74.8,113.3 
14:25:04,70.5,60.4,64.2,101.8 
14:25:14,80.6,62.9,74.4,108.1 
14:25:24,87.8,61.9,77.1,114.1 
14:25:34,72.7,61.2,65.4,101.2 
14:25:44,72.2,58.9,66.9,92.1 
14:25:54,73.2,57.8,62.2,89.8 
14:26:04,66.0,58.2,61.5,90.1 
14:26:14,73.2,61.2,69.1,101.6 
14:26:24,77.9,56.6,65.8,107.3 
14:26:34,69.9,55.2,62.8,96.7 
14:26:44,82.3,54.9,71.5,107.3 
14:26:54,93.6,65.9,81.5,117.9 
14:27:04,93.3,71.6,85.7,118.6 
14:27:14,88.8,64.0,82.2,115.3 
14:27:24,86.0,64.1,78.4,113.5 
14:27:34,79.4,54.7,70.0,109.6 
14:27:44,72.0,59.2,66.0,101.1 
14:27:54,76.1,51.2,64.2,103.7 
14:28:04,70.6,0.0,62.5,100.2 
14:28:14,94.6,0.0,86.2,118.7 
14:28:24,94.9,81.6,89.5,121.0 
14:28:34,100.8,80.7,94.5,125.9 
14:28:44,99.6,78.5,91.1,125.7 
14:28:54,95.0,80.6,87.8,119.3 
14:29:04,90.3,63.0,82.0,117.9 
14:29:14,81.6,63.5,76.2,109.3 
14:29:24,90.4,72.6,86.0,117.4 
14:29:34,89.2,70.0,82.2,114.8 
14:29:44,80.7,57.7,72.3,111.4 
14:29:54,77.9,60.5,70.2,100.9 
14:30:04,87.4,62.5,79.6,115.2 
14:30:14,81.0,65.4,74.3,109.4 
14:30:24,81.8,49.7,71.5,109.2 
14:30:34,84.5,58.2,74.6,112.6 
14:30:44,75.6,57.9,69.9,104.8 
14:30:54,79.1,49.0,70.5,109.9 
14:31:04,84.1,51.2,75.2,113.5 
14:31:14,87.4,60.1,79.8,115.9 
14:31:24,88.8,68.8,80.2,117.7 
14:31:34,85.5,60.7,76.9,112.4 
14:31:44,85.0,57.5,75.0,111.4 
14:31:54,79.8,55.2,68.8,112.1 
14:32:04,80.7,65.9,73.9,108.4 
14:32:14,77.8,56.8,69.6,106.7 
14:32:24,96.3,53.7,85.3,123.0 
14:32:34,96.4,86.5,90.9,125.9 
14:32:44,93.2,79.7,85.1,121.4 
14:32:54,90.9,78.0,85.8,118.5 
14:33:04,91.9,76.1,86.1,120.4 
14:33:14,84.1,66.9,76.4,114.5 
14:33:24,72.3,67.8,70.1,98.6 
14:33:34,71.9,67.9,69.5,93.8 
14:33:44,73.2,67.1,70.0,93.3 
14:33:54,74.1,66.5,70.2,96.3 
14:34:04,80.4,63.0,70.5,101.8 
14:34:14,89.5,68.7,80.6,114.0 
14:34:24,91.0,75.6,85.0,117.0 
14:34:34,90.3,59.8,81.8,117.0 
14:34:44,95.1,67.2,89.0,122.5 
14:34:54,89.6,62.6,78.1,115.8 
14:35:04,91.0,66.2,84.7,119.3 
14:35:14,90.8,73.0,84.5,116.3 
14:35:24,92.3,82.3,87.2,117.9 
14:35:34,90.0,69.4,83.7,116.1 
14:35:44,89.1,72.3,82.0,115.8 
14:35:54,93.7,75.4,88.0,123.4 
14:36:04,99.4,82.9,94.0,124.6 
14:36:14,96.1,79.1,88.9,121.0 
14:36:24,96.4,85.8,91.9,122.6 
14:36:34,97.7,85.6,92.3,123.5 
14:36:44,93.5,79.2,88.6,118.4 
14:36:54,90.6,72.4,84.3,116.8 
14:37:04,88.5,65.2,83.0,117.6 
14:37:14,91.6,66.7,84.2,117.8 
14:37:24,89.5,69.4,81.1,119.3 
14:37:34,78.0,59.4,69.7,104.8 
14:37:44,82.1,61.0,75.9,112.6 
14:37:54,84.7,57.5,74.6,109.4 
14:38:04,85.8,62.3,75.9,112.1 
14:38:14,74.1,53.7,68.2,103.0 
14:38:24,74.4,52.0,65.1,102.8 
14:38:34,73.0,0.0,63.0,102.1 
14:38:44,77.0,54.1,67.9,106.8 
14:38:54,98.4,71.1,85.1,124.4 
14:39:04,93.1,56.0,78.1,115.2 
14:39:14,85.0,58.6,72.6,116.6 
14:39:24,83.9,62.2,74.6,110.9 
14:39:34,81.8,57.9,73.3,105.4 
14:39:44,80.8,65.1,72.3,107.8 
14:39:54,82.7,60.7,69.8,98.8 
14:40:04,89.1,53.3,75.2,101.6 
14:40:14,69.9,50.3,61.6,100.3 
14:40:24,84.6,51.8,76.5,113.5 
14:40:34,87.1,63.4,75.7,115.2 
14:40:44,84.0,68.4,75.8,111.5 
14:40:54,73.5,60.7,65.0,99.1 
14:41:04,71.0,50.9,63.0,98.1 
14:41:14,77.4,51.4,66.5,91.4 
14:41:24,81.2,59.1,72.4,100.2 
14:41:34,80.4,58.3,71.5,97.1 
14:41:44,63.4,56.2,58.9,94.7 
14:41:54,73.4,58.4,67.1,94.9 
14:42:04,72.7,60.7,68.0,92.5 
14:42:14,80.4,66.5,74.4,102.1 
14:42:24,79.7,61.9,75.0,108.2 
14:42:34,85.6,64.5,75.7,113.5 
14:42:44,79.3,63.6,71.2,106.2 
14:42:54,80.8,63.8,74.7,107.6 
14:43:04,76.7,53.3,69.7,96.5 
14:43:14,73.6,55.6,64.9,96.0 
14:43:24,72.0,63.0,67.9,99.6 
14:43:34,69.0,60.6,65.5,98.0 
14:43:44,72.1,62.2,66.9,101.6 
14:43:54,77.9,65.4,71.3,103.8 
14:44:04,72.1,58.3,66.4,98.5 
14:44:14,79.1,55.2,70.3,98.3 
14:44:24,108.6,60.8,90.5,125.7 
14:44:34,79.7,62.5,72.3,99.9 
14:44:44,70.6,59.3,64.6,98.6 
14:44:54,83.6,59.1,71.4,103.8 
14:45:04,91.9,63.9,82.1,107.9 
14:45:14,80.0,66.0,71.6,103.9 
14:45:24,70.3,55.3,62.4,91.7 
14:45:34,70.4,62.8,66.3,91.5 
14:45:44,72.0,63.9,66.8,96.4 
14:45:54,80.6,59.8,72.6,108.7 
14:46:04,80.1,62.3,70.7,109.4 
14:46:14,89.0,67.5,80.3,117.0 
14:46:24,86.8,69.7,81.9,112.6 
14:46:34,90.0,75.9,85.2,119.1 
14:46:44,82.7,61.8,76.5,109.6 
14:46:54,77.3,60.6,72.4,103.6 
14:47:04,75.6,59.8,68.7,104.3 
14:47:14,83.4,61.8,76.4,109.5 
14:47:24,84.7,72.8,78.4,113.7 
14:47:34,83.8,60.4,76.0,108.3 
14:47:44,79.7,60.9,73.9,108.0 
14:47:54,83.3,67.1,76.1,110.6 
14:48:04,83.8,64.7,77.1,109.5 
14:48:14,85.7,69.9,78.0,114.6 
14:48:24,87.7,62.0,78.5,114.3 
14:48:34,84.4,64.6,77.5,110.9 
14:48:44,83.5,65.6,78.3,110.7 
14:48:54,88.9,70.9,82.6,113.0 
14:49:04,84.9,60.6,77.4,113.0 
14:49:14,68.2,59.1,64.4,97.5 
14:49:24,85.0,63.2,74.3,113.8 
14:49:34,80.0,62.2,74.2,106.9 
14:49:44,84.6,66.1,76.0,113.1 
14:49:54,88.2,66.2,77.8,113.5 
14:50:04,78.4,63.4,71.5,106.6 
14:50:14,82.0,57.8,69.4,103.0 
14:50:24,83.9,68.3,76.2,110.9 
14:50:34,87.2,65.6,79.6,115.5 
14:50:44,83.2,70.8,78.4,110.6 
14:50:54,87.2,68.6,79.6,112.5 
14:51:04,81.2,64.9,72.9,109.6 
14:51:14,81.1,67.6,75.1,108.0 
14:51:24,78.8,65.6,74.3,107.7 
14:51:34,81.3,65.9,74.0,107.7 
14:51:44,83.7,70.6,78.3,109.4 
14:51:54,87.8,72.6,81.2,115.0 
14:52:04,94.6,68.2,86.7,121.5 
14:52:14,92.7,74.3,85.8,116.4 
14:52:24,87.8,64.9,81.0,115.1 
14:52:34,91.1,71.1,83.8,114.9 
14:52:44,95.8,83.3,91.4,120.2 
14:52:54,91.3,68.6,85.5,120.3 
14:53:04,89.3,70.7,82.8,117.1 
14:53:14,92.2,71.8,82.8,116.1 
14:53:24,82.9,69.4,76.1,110.6 
14:53:34,80.1,68.7,73.9,109.1 
14:53:44,85.6,70.8,78.9,106.3 
14:53:54,81.4,73.6,77.9,101.0 
14:54:04,85.7,68.6,76.9,108.3 
14:54:14,79.9,63.2,73.1,106.3 
14:54:24,84.9,65.6,76.6,110.9 
14:54:34,77.0,64.3,69.0,103.6 
14:54:44,78.4,58.2,69.9,106.6 
14:54:54,74.6,57.5,65.7,103.1 
14:55:04,81.2,65.2,73.9,107.7 
14:55:14,66.2,60.5,63.7,93.2 
14:55:24,77.9,61.8,70.9,106.2 
14:55:34,79.7,63.5,73.2,109.9 
14:55:44,78.8,56.9,68.6,108.0 
14:55:54,75.6,60.1,69.8,103.0 
14:56:04,81.7,63.8,74.6,109.9 
14:56:14,78.2,60.9,70.1,103.7 
14:56:24,84.6,59.5,76.4,101.1 
14:56:34,81.3,64.1,72.9,108.2 
14:56:44,84.3,64.7,77.1,112.4 
14:56:54,87.1,62.4,80.2,113.1 
14:57:04,88.9,68.5,81.3,114.7 
14:57:14,86.2,52.7,77.6,112.7 
14:57:24,82.4,61.1,73.9,108.8 
14:57:34,77.9,53.9,65.8,109.5 
14:57:44,76.1,54.2,69.5,95.6 
14:57:54,84.1,60.5,75.9,111.5 
14:58:04,88.0,64.0,82.7,116.3 
14:58:14,85.2,64.6,80.4,113.4 
14:58:24,77.7,53.4,68.7,105.1 
14:58:34,80.7,59.7,75.2,110.4 
14:58:44,77.3,60.2,70.8,107.5 
14:58:54,76.9,60.4,70.9,104.3 
14:59:04,81.4,62.8,75.7,110.8 
14:59:14,75.2,51.5,68.6,103.2 
14:59:24,82.1,62.2,76.3,110.4 
14:59:34,80.1,71.4,75.8,110.0 
14:59:44,76.2,59.8,69.5,104.8 
14:59:54,80.6,67.7,75.0,111.7 
15:00:04,80.8,64.1,75.7,110.0 
15:00:14,83.3,70.1,78.2,111.0 
15:00:24,83.5,71.2,77.1,108.6 
15:00:34,93.7,74.4,86.7,120.9 
15:00:44,86.2,71.8,80.7,114.7 
15:00:54,83.2,65.2,76.3,113.7 
15:01:04,83.7,67.2,76.1,109.1 
15:01:14,75.9,60.7,70.1,104.6 
15:01:24,81.4,66.8,74.6,111.7 
15:01:34,83.4,56.3,72.7,108.9 
15:01:44,70.1,54.6,60.5,91.3 
15:01:54,70.6,57.3,63.0,90.3 
15:02:04,75.6,57.0,64.5,86.9 
15:02:14,71.7,56.9,65.3,96.7 
15:02:24,70.5,53.9,59.5,95.5 
15:02:34,69.4,55.9,63.4,100.4 
15:02:44,69.5,58.8,64.8,91.3 
15:02:54,74.7,63.9,69.8,90.8 
15:03:04,76.6,66.7,71.5,91.3 
15:03:14,72.4,60.5,66.8,92.9 
15:03:24,72.2,59.0,66.6,92.4 
15:03:34,77.4,60.8,71.9,103.9 
15:03:44,76.9,54.5,69.9,109.1 
15:03:54,80.3,65.0,74.8,110.4 
15:04:04,81.7,70.4,76.9,110.2 
15:04:14,84.5,76.0,80.4,112.7 
15:04:24,82.0,66.3,76.8,113.7 
15:04:34,79.4,54.4,73.6,109.3 
15:04:44,79.2,58.5,71.3,105.7 
15:04:54,80.6,65.9,73.6,106.7 
15:05:04,75.3,60.6,71.0,107.4 
15:05:14,80.9,64.7,76.2,109.6 
15:05:24,67.8,51.2,60.4,96.3 
15:05:34,77.6,57.9,69.9,105.4 
15:05:44,80.2,65.5,71.4,106.1 
15:05:54,84.9,57.1,75.7,111.3 
15:06:04,78.6,0.0,70.1,106.8 
15:06:14,77.7,58.0,70.2,107.1 
15:06:24,80.6,69.7,77.0,108.7 
15:06:34,80.6,68.3,74.8,107.4 
15:06:44,82.7,71.1,77.6,109.2 
15:06:54,80.6,55.0,72.8,110.1 
15:07:04,77.8,60.1,70.5,107.7 
15:07:14,77.1,61.6,71.7,105.8 
15:07:24,79.4,62.0,73.4,105.2 
15:07:34,72.7,51.6,64.0,101.3 
15:07:44,76.9,55.9,63.2,103.9 
15:07:54,63.0,53.2,59.5,92.1 
15:08:04,72.9,62.2,67.3,97.3 
15:08:14,68.2,53.5,61.9,101.0 
15:08:24,84.6,54.5,75.6,110.2 
15:08:34,80.8,58.8,72.0,106.3 
15:08:44,76.3,64.8,70.6,104.2 
15:08:54,73.3,60.1,67.1,97.5 
15:09:04,73.9,64.6,67.8,95.2 
15:09:14,70.0,63.7,67.0,91.7 
15:09:24,73.6,62.4,69.1,96.4 
15:09:34,81.1,62.4,74.1,107.8 
15:09:44,89.8,70.0,83.9,115.9 
15:09:54,88.2,77.4,84.3,114.6 
15:10:04,90.5,77.5,84.1,114.4 
15:10:14,89.8,77.6,84.6,117.7 
15:10:24,92.7,79.8,87.3,118.0 
15:10:34,89.9,65.7,82.9,115.1 
15:10:44,71.5,61.4,66.2,91.9 
15:10:54,80.8,62.8,73.3,107.7 
15:11:04,85.9,73.4,80.8,112.7 
15:11:14,85.9,69.1,80.5,112.4 
15:11:24,90.5,70.8,81.5,115.2 
15:11:34,81.9,61.4,73.2,107.4 
15:11:44,89.1,74.6,83.4,115.9 
15:11:54,83.8,55.4,71.9,110.6 
15:12:04,74.3,52.3,62.6,101.6 
15:12:14,76.6,55.4,65.3,108.0 
15:12:24,64.3,54.7,58.8,94.1 
15:12:34,86.1,0.0,71.6,110.8 
15:12:44,62.9,0.0,49.9,0.0 
15:12:54,64.4,0.0,0.0,0.0 
15:13:04,56.5,0.0,0.0,0.0 
15:13:14,60.9,0.0,49.9,83.4 
15:13:24,71.0,0.0,56.0,89.2 
15:13:34,61.3,0.0,0.0,85.9 
15:13:44,61.3,0.0,0.0,85.0 
15:13:54,0.0,0.0,0.0,0.0 
15:14:04,63.3,0.0,0.0,91.0 
15:14:14,72.7,0.0,57.6,85.0 
15:14:24,70.3,0.0,60.1,84.5 
15:14:34,72.4,0.0,59.8,85.9 
15:14:44,71.4,0.0,56.2,85.0 
15:14:54,63.0,0.0,52.2,0.0 
15:15:04,67.4,0.0,54.8,0.0 
15:15:14,59.8,0.0,0.0,0.0 
15:15:24,67.5,0.0,55.4,91.0 
15:15:34,97.2,52.1,80.8,112.3 
15:15:44,74.7,0.0,61.9,98.6 
15:15:54,66.7,0.0,54.9,90.8 
15:16:04,69.9,0.0,58.4,88.6 
15:16:14,84.1,0.0,69.1,106.3 
15:16:24,72.9,0.0,62.4,96.2 
15:16:34,67.8,0.0,56.9,99.4 
15:16:44,64.7,0.0,52.0,92.4 
15:16:54,64.6,0.0,50.1,0.0 
15:17:04,67.7,0.0,57.5,0.0 
15:17:14,63.8,0.0,54.1,84.1 
15:17:24,64.5,0.0,55.1,0.0 
15:17:34,84.1,0.0,66.9,111.8 
15:17:44,73.8,0.0,63.3,90.3 
15:17:54,67.6,0.0,56.0,91.8 
15:18:04,55.4,0.0,0.0,0.0 
15:18:14,49.1,0.0,0.0,0.0 
15:18:24,49.4,0.0,0.0,0.0 
15:18:34,50.1,0.0,0.0,0.0 
15:18:44,49.5,0.0,0.0,0.0 
15:18:54,49.4,0.0,0.0,0.0 
15:19:04,49.2,0.0,0.0,0.0 
15:19:14,50.0,0.0,0.0,0.0 
15:19:24,49.3,0.0,0.0,0.0 
15:19:34,55.7,0.0,0.0,0.0 
15:19:44,50.5,0.0,0.0,0.0 
15:19:54,49.9,0.0,0.0,0.0 
15:20:04,0.0,0.0,0.0,0.0 
15:20:14,54.0,0.0,0.0,0.0 
15:20:24,53.6,0.0,0.0,0.0 
15:20:34,49.9,0.0,0.0,0.0 
15:20:44,61.0,0.0,52.1,0.0 
15:20:54,55.7,0.0,49.7,0.0 
15:21:04,57.1,0.0,0.0,0.0 
15:21:14,49.6,0.0,0.0,0.0 
15:21:24,49.7,0.0,0.0,0.0 
15:21:34,53.4,0.0,0.0,0.0 
15:21:44,51.1,0.0,0.0,0.0 
15:21:54,56.8,0.0,49.7,0.0 
15:22:04,49.0,0.0,0.0,0.0 
15:22:14,50.8,0.0,0.0,0.0 
15:22:24,58.5,0.0,0.0,0.0 
15:22:34,59.7,0.0,50.2,0.0 
15:22:44,50.5,0.0,0.0,0.0 
15:22:54,55.0,0.0,49.8,0.0 
15:23:04,59.3,0.0,49.7,0.0 
15:23:14,51.9,0.0,0.0,0.0 
15:23:24,51.4,0.0,0.0,0.0 
15:23:34,50.6,0.0,0.0,0.0 
15:23:44,49.6,0.0,0.0,0.0 
15:23:54,53.4,0.0,0.0,0.0 
15:24:04,53.6,0.0,0.0,0.0 
15:24:14,53.0,0.0,0.0,0.0 
15:24:24,57.1,0.0,0.0,0.0 
15:24:34,58.1,0.0,50.1,0.0 
15:24:44,54.0,0.0,0.0,0.0 
15:24:54,49.5,0.0,0.0,0.0 
15:25:04,59.2,0.0,0.0,0.0 
15:25:14,49.2,0.0,0.0,0.0 
15:25:24,49.2,0.0,0.0,0.0 
15:25:34,49.0,0.0,0.0,0.0 
15:25:44,49.7,0.0,0.0,0.0 
15:25:54,49.5,0.0,0.0,0.0 
15:26:04,49.0,0.0,0.0,0.0 
15:26:14,0.0,0.0,0.0,0.0 
15:26:24,49.5,0.0,0.0,0.0 
15:26:34,53.9,0.0,0.0,0.0 
15:26:44,53.0,0.0,0.0,0.0 
15:26:54,50.0,0.0,0.0,0.0 
15:27:04,51.7,0.0,0.0,0.0 
15:27:14,50.1,0.0,0.0,0.0 
15:27:24,50.7,0.0,0.0,0.0 
15:27:34,51.2,0.0,0.0,0.0 
15:27:44,50.1,0.0,0.0,0.0 
15:27:54,54.5,0.0,0.0,0.0 
15:28:04,49.6,0.0,0.0,0.0 
15:28:14,0.0,0.0,0.0,0.0 
15:28:24,0.0,0.0,0.0,0.0 
15:28:34,64.8,0.0,54.8,0.0 
15:28:44,49.1,0.0,0.0,0.0 
15:28:54,54.5,0.0,0.0,0.0 
15:29:04,0.0,0.0,0.0,0.0 
15:29:14,49.3,0.0,0.0,0.0 
15:29:24,0.0,0.0,0.0,0.0 
15:29:34,58.0,0.0,0.0,0.0 
15:29:44,50.5,0.0,0.0,0.0 
15:29:54,50.8,0.0,0.0,0.0 
15:30:04,51.7,0.0,0.0,0.0 
15:30:14,56.2,0.0,49.8,0.0 
15:30:24,51.4,0.0,0.0,0.0 
15:30:34,63.0,0.0,51.2,0.0 
15:30:44,54.4,0.0,0.0,0.0 
15:30:54,54.7,0.0,49.8,0.0 
15:31:04,58.3,0.0,50.9,0.0 
15:31:14,57.8,0.0,0.0,0.0 
15:31:24,53.5,0.0,0.0,0.0 
15:31:34,49.0,0.0,0.0,0.0 
15:31:44,0.0,0.0,0.0,0.0 
15:31:54,0.0,0.0,0.0,0.0 
15:32:04,0.0,0.0,0.0,0.0 
15:32:14,0.0,0.0,0.0,0.0 
15:32:24,50.6,0.0,0.0,0.0 
15:32:34,61.8,0.0,51.9,0.0 
15:32:44,56.8,0.0,49.9,0.0 
15:32:54,51.2,0.0,0.0,0.0 
15:33:04,52.7,0.0,0.0,0.0 
15:33:14,53.5,0.0,0.0,0.0 
15:33:24,53.3,0.0,0.0,0.0 
15:33:34,57.2,0.0,50.1,0.0 
15:33:44,49.6,0.0,0.0,0.0 
15:33:54,55.0,0.0,0.0,0.0 
15:34:04,51.7,0.0,0.0,0.0 
15:34:14,49.4,0.0,0.0,0.0 
15:34:24,53.2,0.0,0.0,0.0 
15:34:34,49.1,0.0,0.0,0.0 
15:34:44,49.4,0.0,0.0,0.0 
15:34:54,49.5,0.0,0.0,0.0 
15:35:04,56.5,0.0,50.6,0.0 
15:35:14,61.0,0.0,51.9,0.0 
15:35:24,52.3,0.0,0.0,0.0 
15:35:34,50.7,0.0,0.0,0.0 
15:35:44,58.3,0.0,52.5,0.0 
15:35:54,55.7,52.2,53.7,0.0 
15:36:04,55.2,51.4,53.5,0.0 
15:36:14,55.6,51.6,53.3,0.0 
15:36:24,60.0,52.3,54.1,0.0 
15:36:34,60.4,52.8,55.2,0.0 
15:36:44,54.9,52.3,53.7,0.0 
15:36:54,59.8,52.0,54.4,0.0 
15:37:04,59.8,52.7,54.7,0.0 
15:37:14,55.0,52.3,53.8,0.0 
15:37:24,56.8,52.2,54.3,0.0 
15:37:34,62.2,52.5,55.5,0.0 
15:37:44,55.2,52.5,53.9,0.0 
15:37:54,62.0,52.6,54.5,0.0 
15:38:04,75.2,52.6,64.8,89.9 
15:38:14,77.2,52.6,64.8,91.6 
15:38:24,71.8,52.9,58.1,93.5 
15:38:34,60.5,52.3,54.7,84.1 
15:38:44,55.3,52.7,54.0,0.0 
15:38:54,64.0,52.6,55.5,84.6 
15:39:04,58.7,52.7,55.0,0.0 
15:39:14,65.9,52.4,55.2,89.9 
15:39:24,62.5,53.1,55.4,86.5 
15:39:34,65.5,52.3,56.6,94.2 
15:39:44,55.1,52.0,53.6,0.0 
15:39:54,68.2,52.7,57.8,93.1 
15:40:04,67.3,52.3,55.3,90.1 
15:40:14,59.5,53.5,55.6,0.0 
15:40:24,59.4,54.3,55.8,0.0 
15:40:34,58.2,53.8,55.6,0.0 
15:40:44,58.3,53.7,55.2,0.0 
15:40:54,70.1,54.4,59.0,95.0 
15:41:04,69.1,53.9,58.1,91.2 
15:41:14,61.0,54.3,56.0,0.0 
15:41:24,65.4,54.6,56.5,93.8 
15:41:34,71.7,54.7,59.8,94.0 
15:41:44,66.1,54.9,57.0,86.5 
15:41:54,58.8,54.3,55.8,0.0 
15:42:04,60.9,55.3,56.2,88.7 
15:42:14,57.2,54.8,56.1,0.0 
15:42:24,57.3,51.9,53.0,0.0 
15:42:34,61.1,50.4,52.6,0.0 
15:42:44,61.2,50.1,51.3,0.0 
15:42:54,54.2,50.3,51.4,0.0 
15:43:04,57.1,50.3,51.4,0.0 
15:43:14,51.5,50.2,50.9,0.0 
15:43:24,55.4,50.4,51.9,0.0 
15:43:34,56.6,50.5,52.0,0.0 
15:43:44,57.8,50.1,51.7,0.0 
15:43:54,54.4,50.3,51.2,0.0 
15:44:04,51.6,50.2,50.8,0.0 
15:44:14,51.8,50.1,51.0,0.0 
15:44:24,53.2,50.4,51.6,0.0 
15:44:34,59.9,50.0,51.6,0.0 
15:44:44,51.6,50.1,50.8,0.0 
15:44:54,51.5,49.9,50.8,0.0 
15:45:04,51.9,50.3,51.0,0.0 
15:45:14,52.5,50.0,50.7,0.0 
15:45:24,52.8,50.2,51.0,0.0 
15:45:34,51.9,50.2,51.0,0.0 
15:45:44,52.3,50.0,50.9,0.0 
15:45:54,56.2,50.2,51.5,0.0 
15:46:04,51.5,50.0,50.8,0.0 
15:46:14,51.7,49.5,50.6,0.0 
15:46:24,51.8,49.8,50.6,0.0 
15:46:34,51.9,49.9,50.8,0.0 
15:46:44,57.9,49.7,51.5,0.0 
15:46:54,52.7,49.8,50.7,0.0 
15:47:04,52.1,49.9,50.7,0.0 
15:47:14,51.7,50.0,50.9,0.0 
15:47:24,51.6,50.1,50.9,0.0 
15:47:34,52.4,49.9,50.7,0.0 
15:47:44,51.9,50.1,50.8,0.0 
15:47:54,52.0,50.1,50.9,0.0 
15:48:04,51.8,49.9,50.9,0.0 
15:48:14,54.1,50.3,51.3,0.0 
15:48:24,55.7,50.1,51.5,0.0 
15:48:34,61.5,50.5,52.7,87.7 
15:48:44,61.7,50.0,53.1,0.0 
15:48:54,87.6,49.8,72.1,104.6 
15:49:04,104.0,55.8,85.4,126.3 
15:49:14,78.4,0.0,62.8,104.0 











































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































