Time,CO2,CO,Temp,Humidity
14:51:38,124,2,76.5,33
14:51:48,128,0,76,33
14:51:58,132,0,75,34
14:52:08,134,0,74.5,34
14:52:18,132,0,74.4,34
14:52:28,126,0,73.6,34
14:52:38,122,0,76.4,34
14:52:48,158,0,76.5,32
14:52:58,172,0,75.1,32
14:53:08,174,0,75.7,32
14:53:18,164,0,77.1,32
14:53:28,160,0,75,33
14:53:38,142,0,75,34
14:53:48,140,0,74.9,33
14:53:58,140,0,76.6,33
14:54:08,134,0,78.4,31
14:54:18,130,0,80.3,28
14:54:28,132,0,79.5,30
14:54:38,132,0,78.1,29
14:54:48,134,0,77.7,29
14:54:58,134,0,77.3,29
14:55:08,136,0,77.2,29
14:55:18,136,0,76.8,30
14:55:28,134,0,76.2,31
14:55:38,130,0,77.1,30
14:55:48,138,0,76.5,30
14:55:58,134,0,76.5,31
14:56:08,132,0,77.3,30
14:56:19,130,0,77,30
14:56:29,128,0,77.5,29
14:56:39,126,0,79,30
14:56:49,158,0,78,29
14:56:59,188,0,76.3,31
14:57:09,182,0,75.7,31
14:57:19,176,0,75.3,32
14:57:29,164,0,75.3,32
14:57:39,154,0,76.8,33
14:57:49,150,0,76.8,32
14:57:59,148,0,77.5,32
14:58:09,158,0,76,32
14:58:19,160,0,74.2,34
14:58:29,156,0,72.7,33
14:58:39,148,0,74,34
14:58:49,142,0,76.2,32
14:58:59,132,0,75.7,32
14:59:09,128,0,75.9,33
14:59:19,124,0,75.3,31
14:59:29,112,0,76,31
14:59:39,114,0,74.7,32
14:59:49,110,0,74.8,34
14:59:59,104,0,76.4,33
15:00:09,106,0,76.5,32
15:00:19,112,0,76,34
15:00:29,112,0,76.4,34
15:00:39,108,0,76.4,34
15:00:49,108,0,76.5,32
15:00:59,108,0,76.1,35
15:01:09,108,0,74.6,35
15:01:19,104,0,73.5,36
15:01:29,100,0,74.2,37
15:01:39,98,0,73.9,34
15:01:49,96,0,75.8,35
15:01:59,100,0,77.3,35
15:02:09,100,0,78.6,32
15:02:19,100,0,78.4,30
15:02:29,104,0,78.3,29
15:02:39,100,0,76.2,30
15:02:49,102,0,74.9,33
15:02:59,98,0,75.2,33
15:03:09,100,0,74.9,37
15:03:19,100,0,75.1,35
15:03:29,104,0,74.3,33
15:03:39,100,0,75.4,33
15:03:49,104,0,74.7,32
15:03:59,100,0,74.1,35
15:04:09,96,0,73.9,35
15:04:19,100,0,74.3,36
15:04:29,98,0,74,34
15:04:39,96,0,73.6,34
15:04:49,96,0,73,34
15:04:59,96,0,74.5,35
15:05:09,100,0,74.7,34
15:05:19,104,0,74.5,33
15:05:29,104,0,73.6,35
15:05:39,104,0,74.3,35
15:05:49,104,0,74.2,34
15:05:59,106,0,74.9,35
15:06:09,100,0,73.8,34
15:06:19,102,0,73.7,35
15:06:29,100,0,73,36
15:06:39,104,0,72.8,37
15:06:49,102,0,73.3,37
15:06:59,96,0,72.8,37
15:07:09,94,0,73.3,37
15:07:19,108,0,73.2,35
15:07:29,104,0,72.8,36
15:07:39,102,0,72.5,36
15:07:49,104,0,72.7,36
15:07:59,108,0,72.8,36
15:08:09,110,0,74,36
15:08:19,114,0,75.5,39
15:08:29,116,0,75.6,35
15:08:39,122,0,74.5,34
15:08:49,120,0,75.2,35
15:08:59,118,0,75,33
15:09:09,116,0,75.5,33
15:09:19,116,0,76.9,32
15:09:29,124,0,77.7,31
15:09:39,128,0,77.5,31
15:09:49,142,0,76.5,32
15:09:59,146,0,76.6,33
15:10:09,142,0,75.9,33
15:10:19,144,0,74.9,35
15:10:29,140,0,74.6,36
15:10:39,140,0,75.5,37
15:10:49,140,0,76.5,35
15:10:59,140,0,77.1,33
15:11:09,140,0,77.1,34
15:11:19,150,0,75.7,35
15:11:29,146,0,76.1,36
15:11:39,134,0,74.8,34
15:11:49,134,0,75.6,36
15:11:59,126,0,73.9,35
15:12:09,118,0,75.7,36
15:12:19,116,0,76.4,34
15:12:29,110,0,75.4,32
15:12:39,110,0,75.4,34
15:12:49,108,0,75.4,34
15:12:59,110,0,76.2,35
15:13:09,114,0,76.1,35
15:13:19,118,0,76.4,35
15:13:29,128,0,76.6,35
15:13:39,142,0,76.6,35
15:13:49,148,0,76.5,35
15:13:59,154,0,76.5,35
15:14:09,158,0,76.4,35
15:14:19,156,0,76.3,35
15:14:29,152,0,76.4,35
15:14:39,146,0,76.4,35
15:14:49,148,0,76.4,35
15:14:59,152,0,76.2,35
15:15:09,152,0,76,35
15:15:19,154,0,75.3,36
15:15:29,166,0,73.8,39
15:15:39,174,0,72.9,38
15:15:49,172,0,72.7,37
15:15:59,178,0,72.7,39
15:16:09,182,0,72.9,37
15:16:19,182,0,74,37
15:16:29,214,0,75.2,45
15:16:39,506,0,75.6,44
15:16:49,518,0,75.9,42
15:16:59,528,0,76.7,43
15:17:09,594,0,77.1,39
15:17:19,632,0,77.2,39
15:17:29,640,0,77.1,39
15:17:39,646,0,76.9,39
15:17:49,646,0,76.7,40
15:17:59,652,0,76.7,41
15:18:09,644,0,76.4,41
15:18:19,640,0,76.5,42
15:18:29,634,0,76.6,42
15:18:39,620,0,76.6,42
15:18:49,610,0,76.6,42
15:18:59,592,0,76.6,42
15:19:09,578,0,76.6,42
15:19:19,554,0,76.6,42
15:19:29,538,0,76.6,42
15:19:39,516,0,76.6,41
15:19:49,508,0,76.6,41
15:19:59,494,0,76.6,42
15:20:09,482,0,76.6,42
15:20:19,478,0,76.6,42
15:20:29,456,0,76.6,41
15:20:39,428,0,76.6,41
15:20:49,418,0,76.6,41
15:20:59,404,0,76.7,40
15:21:09,398,0,76.7,40
15:21:19,388,0,76.7,40
15:21:29,380,0,76.7,40
15:21:39,370,0,76.7,41
15:21:49,354,0,76.7,41
15:21:59,346,0,76.7,41
15:22:09,328,0,76.7,41
15:22:19,318,0,76.7,41
15:22:29,308,0,76.7,41
15:22:39,302,0,76.7,41
15:22:49,298,0,76.7,40
15:22:59,290,0,76.7,41
15:23:09,284,0,76.7,40
15:23:19,280,0,76.7,41
15:23:29,258,0,76.7,40
15:23:39,254,0,76.7,40
15:23:49,248,0,76.7,40
15:23:59,242,0,76.7,41
15:24:09,240,0,76.7,40
15:24:19,238,0,76.7,40
15:24:29,234,0,76.7,40
15:24:39,228,0,76.7,40
15:24:49,220,0,76.7,41
15:24:59,220,0,76.7,40
15:25:09,216,0,76.7,41
15:25:19,216,0,76.7,41
15:25:29,216,0,76.7,40
15:25:39,218,0,76.7,40
15:25:49,212,0,76.7,40
15:25:59,202,0,76.7,41
15:26:09,204,0,76.6,41
15:26:19,202,0,76.7,40
15:26:29,202,0,76.7,40
15:26:39,200,0,76.7,40
15:26:49,200,0,76.7,40
15:26:59,196,0,76.7,40
15:27:09,190,0,76.7,40
15:27:19,186,0,76.8,40
15:27:29,186,0,76.8,40
15:27:39,190,0,76.8,40
15:27:49,190,0,76.8,40
15:27:59,186,0,76.8,40
15:28:09,182,0,76.8,41
15:28:19,174,0,76.8,40
15:28:29,176,0,76.8,40
15:28:39,170,0,76.8,40
15:28:49,168,0,76.8,40
15:28:59,168,0,76.8,40
15:29:09,162,0,76.8,40
15:29:19,158,0,76.8,40
15:29:29,158,0,76.8,40
15:29:39,158,0,76.8,41
15:29:49,152,0,76.8,41
15:29:59,154,0,76.8,40
15:30:09,158,0,76.8,40
15:30:19,160,0,76.8,40
15:30:29,158,0,76.8,40
15:30:39,156,0,76.8,40
15:30:49,152,0,76.8,40
15:30:59,150,0,76.9,40
15:31:09,150,0,76.9,40
15:31:19,150,0,76.9,40
15:31:29,154,0,76.9,40
15:31:39,154,0,76.9,40
15:31:49,154,0,76.9,40
15:31:59,152,0,76.9,40
15:32:09,150,0,76.9,40
15:32:19,150,0,76.9,39
15:32:29,150,0,76.9,40
15:32:39,150,0,76.9,40
15:32:49,148,0,76.9,40
15:32:59,152,0,76.9,40
15:33:09,154,0,76.9,40
15:33:19,150,0,76.9,40
15:33:29,150,0,76.9,40
15:33:39,152,0,76.9,40
15:33:49,152,0,76.9,40
15:33:59,154,0,76.9,40
15:34:09,152,0,76.9,41
15:34:19,152,0,76.9,40
15:34:29,148,0,76.9,40
15:34:39,146,0,76.9,41
15:34:49,144,0,76.9,40
15:34:59,146,0,76.9,41
15:35:09,148,0,76.9,40
15:35:19,148,0,76.9,40
15:35:29,148,0,76.9,40
15:35:39,146,0,76.9,41
15:35:49,148,0,76.9,41
15:35:59,150,0,76.9,40
15:36:09,150,0,76.9,41
15:36:19,150,0,76.9,40
15:36:29,150,0,76.9,40
15:36:39,154,0,76.9,41
15:36:49,154,0,76.9,40
15:36:59,152,0,76.9,40
15:37:09,150,0,76.9,40
15:37:19,152,0,76.9,41
15:37:29,148,0,76.9,40
15:37:39,148,0,77,40
15:37:49,146,0,77,40
15:37:59,144,0,77,40
15:38:09,144,0,77,41
15:38:19,144,0,77,40
15:38:29,136,0,76.9,40
15:38:39,140,0,76.9,41
15:38:49,140,0,76.9,41
15:38:59,138,0,76.9,41
15:39:09,136,0,76.8,41
15:39:19,136,0,76.8,41
15:39:29,144,0,76.9,40
15:39:39,152,0,76.9,40
15:39:49,154,0,76.9,40
15:39:59,158,0,76.9,40
15:40:09,166,0,76.9,41
15:40:19,166,0,76.9,41
15:40:29,166,0,76.9,41
15:40:39,166,0,76.9,40
15:40:49,172,0,76.9,40
15:40:59,176,0,76.9,40
15:41:09,176,0,76.9,41
15:41:19,178,0,76.9,40
15:41:29,184,0,76.9,40
15:41:39,188,0,76.9,40
15:41:49,186,0,76.9,40
15:41:59,186,0,77,41
15:42:09,198,0,77,42
15:42:19,200,0,77,42
15:42:29,202,0,77,45
15:42:39,204,0,77,47
15:42:49,204,0,77.1,46
15:42:59,204,0,77.1,47
15:43:09,204,0,77.1,46
15:43:19,202,0,77.1,49
15:43:29,204,0,77.1,49
15:43:39,200,0,77.2,48
15:43:49,204,0,77.2,48
15:43:59,202,0,77.2,48
15:44:09,200,0,77.2,47
15:44:19,200,0,77.2,47
15:44:29,202,0,77.2,47
15:44:39,204,0,77.2,48
15:44:49,206,0,77.2,47
15:44:59,208,0,77.3,47
15:45:09,216,0,77.3,48
15:45:19,220,0,77.3,48
15:45:29,222,0,77.3,48
15:45:39,222,0,77.3,48
15:45:49,226,0,77.3,47
15:45:59,222,0,77.3,47
15:46:09,224,0,77.3,48
15:46:19,226,0,77.3,48
15:46:29,232,0,77.3,48
15:46:39,236,0,77.3,48
15:46:49,234,0,77.3,48
15:46:59,230,0,77.3,48
15:47:09,234,0,77.3,49
15:47:19,236,0,77.3,49
15:47:29,232,0,77.3,48
15:47:39,232,0,77.3,48
15:47:49,234,0,77.4,44
15:47:59,232,0,77.4,45
15:48:09,230,0,77.4,47
15:48:19,228,0,77.4,48
15:48:29,228,0,77.4,47
15:48:39,232,0,77.4,47
15:48:49,232,0,77.4,46
15:48:59,232,0,77.5,48
15:49:09,232,0,77.5,49
15:49:19,234,0,77.5,48
15:49:29,230,0,77.7,42
15:49:39,232,0,77.9,37
15:49:49,226,0,78.1,36
15:49:59,216,0,78.2,36
15:50:09,210,0,78.2,36
15:50:19,206,0,78.3,36
15:50:29,202,0,78.4,36
15:50:39,198,0,78.4,36
15:50:49,194,0,78.5,36
