Longitude, Latitude, CO2
-80.002200000002,40.441493000001,138
-80.00220000002,40.441493000009,146
-80.002200000038,40.441493000017,158
-80.002200000055,40.441493000025,160
-80.002318999999,40.441897,158
-80.002158999999,40.442913000007,160
-80.002158999998,40.442913000015,156
-80.002158999996,40.442913000024,152
-80.002436000001,40.443414000002,146
-80.003140000001,40.445350000002,140
-80.003140000007,40.445350000018,136
-80.003140000013,40.445350000034,126
-80.003140000018,40.445350000051,126
-80.003140000024,40.445350000067,122
-80.00314000003,40.445350000084,122
-80.003140000036,40.4453500001,120
-80.003140000042,40.445350000116,122
-80.003892000003,40.447209000008,118
-80.00389200001,40.447209000024,116
-80.003892000016,40.447209000039,112
-80.004101000001,40.447534000001,110
-80.004101000002,40.447534000004,108
-80.004023,40.44709,108
-80.004073,40.446666,106
-80.004062,40.446644,106
-80.004502000001,40.446297999999,108
-80.004502000005,40.446297999996,104
-80.004502000009,40.446297999993,106
-80.004502000012,40.44629799999,102
-80.004502000016,40.446297999987,104
-80.005209000003,40.446054999999,108
-80.005911000002,40.445928,106
-80.006603000001,40.445818,102
-80.006982,40.445737,98
-80.007984,40.4456,92
-80.008509000003,40.445501999999,96
-80.009712000007,40.445292999999,104
-80.009712000014,40.445292999997,102
-80.009712000021,40.445292999996,96
-80.009712000028,40.445292999994,94
-80.009712000035,40.445292999993,94
-80.009712000042,40.445292999991,94
-80.009712000049,40.44529299999,100
-80.009712000056,40.445292999988,102
-80.009712000063,40.445292999987,100
-80.00971200007,40.445292999986,98
-80.009712000077,40.445292999984,96
-80.009712000084,40.445292999983,94
-80.009712000091,40.445292999981,90
-80.009712000098,40.44529299998,84
-80.009712000105,40.445292999978,86
-80.009712000112,40.445292999977,90
-80.009712000119,40.445292999975,90
-80.009712000126,40.445292999974,90
-80.009712000133,40.445292999973,92
-80.00971200014,40.445292999971,90
-80.009712000147,40.44529299997,92
-80.009712000154,40.445292999968,90
-80.009712000161,40.445292999967,94
-80.009712000168,40.445292999965,94
-80.009712000175,40.445292999964,92
-80.009712000182,40.445292999962,90
-80.009712000189,40.445292999961,94
-80.009712000196,40.44529299996,96
-80.009712000203,40.445292999958,100
-80.00971200021,40.445292999957,96
-80.009712000217,40.445292999955,96
-80.009712000224,40.445292999954,96
-80.009712000231,40.445292999952,96
-80.010331000002,40.445216,94
-80.010681000001,40.445163,92
-80.011283000003,40.445076,88
-80.01176,40.445012,90
-80.012538000005,40.444944,90
-80.013759000006,40.444822999999,92
-80.013759000017,40.444822999998,96
-80.014782000003,40.444839,92
-80.016037000001,40.444952,98
-80.016361000001,40.445058,100
-80.01667,40.445330000001,102
-80.016870000001,40.445467,92
-80.017172000002,40.445905000003,90
-80.017527000002,40.446770000004,94
-80.018547000008,40.446788,100
-80.019467000004,40.44673,96
-80.019853,40.446853,96
-80.020218000002,40.447784000006,98
-80.020218000005,40.447784000013,96
-80.020909,40.448091,94
-80.021287,40.449367000002,92
-80.021287000003,40.44936700001,92
-80.021287000005,40.449367000018,92
-80.022615000001,40.449487,88
-80.023105,40.449689,86
-80.023367,40.450351,90
-80.023454,40.450605,88
-80.023494,40.45068,94
-80.023702,40.451285000001,94
-80.023882,40.451764000001,102
-80.024236,40.452922000001,114
-80.024236000003,40.452922000011,122
-80.024236000006,40.452922000021,118
-80.024575000002,40.454011000007,114
-80.024575000005,40.454011000017,114
-80.024756000001,40.454552000004,112
-80.025014000002,40.455299000006,110
-80.025308000001,40.456062000004,110
-80.026310000001,40.456017,104
-80.026310000009,40.456017,98
-80.026724000002,40.455945,98
-80.027109,40.456595000001,98
-80.027302,40.457232000002,94
-80.027734,40.458581000001,96
-80.027734000004,40.458581000013,98
-80.027734000008,40.458581000024,108
-80.028449000001,40.458544,106
-80.029404000003,40.458364999999,104
-80.029716,40.458309,104
-80.029893000001,40.458765000002,106
-80.030112000001,40.459500000003,104
-80.031181000003,40.460001000001,108
-80.031181000012,40.460001000006,106
-80.031181000021,40.46000100001,106
-80.031375000001,40.460130000001,102
-80.031579000001,40.460846000004,96
-80.031823000001,40.461626000003,96
-80.031823000003,40.461626000009,96
-80.032242,40.462067,94
-80.033750000006,40.463327000004,100
-80.034809,40.464306,96
-80.035635000003,40.465118000003,92
-80.035972000001,40.465663000002,90
-80.036392000003,40.466390000005,88
-80.037005000001,40.467388000001,92
-80.037461000001,40.467900000001,90
-80.037977000002,40.468635000002,82
-80.038407000001,40.469244000001,84
-80.038778000001,40.469766000001,82
-80.039243000001,40.470419000002,88
-80.03951,40.47081,86
-80.039817000001,40.471282000001,86
-80.03992,40.471479,84
-80.040020000001,40.472107000005,80
-80.040067,40.472741000004,84
-80.040128,40.473581000005,90
-80.041047000002,40.473639,92
-80.041047000009,40.473639000001,92
-80.041585000003,40.473634,92
-80.042925000009,40.473583,92
-80.04292500002,40.473582999999,94
-80.043934000007,40.473614,86
-80.043934000015,40.473614,92
-80.043165999999,40.473508999999,92
-80.040803999992,40.473579,90
-80.040803999972,40.473579000001,92
-80.040803999952,40.473579000001,84
-80.040092,40.4737,82
-80.040091999999,40.473700000001,86
-80.040073,40.47371,86
-80.040079,40.473693,88
-80.040079,40.473693,90
-80.040079,40.473693,88
-80.04012,40.473711,90
-80.040194,40.473623,88
-80.04016,40.473159999997,90
-80.040146,40.472618999996,90
-80.040117,40.472057999997,90
-80.040084,40.471584999997,94
-80.039108999995,40.471588,94
-80.039108999987,40.471588000001,92
-80.038504999995,40.471680000001,92
-80.036612999986,40.471734,94
-80.03661299997,40.471734000001,94
-80.036612999954,40.471734000001,92
-80.036612999938,40.471734000002,92
-80.036612999922,40.471734000002,88
-80.036612999906,40.471734000003,86
-80.03661299989,40.471734000003,86
-80.036612999874,40.471734000004,90
-80.035974999996,40.471764,92
-80.035460999997,40.471738,104
-80.034870999996,40.471538999998,106
-80.034481999998,40.471408999999,110
-80.034119,40.471414,114
-80.034118999997,40.471414,122
-80.034008,40.471389,126
-80.033961,40.471386,128
-80.033709,40.471379,132
-80.033708999997,40.471379,146
-80.033708999995,40.471379,152
-80.035449000013,40.471592000002,150
-80.036546000003,40.471725,148
-80.037425000001,40.471715,140
-80.038233000003,40.472677000003,122
-80.039594000002,40.471634999998,114
-80.039594000014,40.471634999989,108
-80.039980000002,40.471535999999,106
-80.039694999999,40.470768999998,100
-80.039356999999,40.470294999999,104
-80.039032999999,40.469833999998,102
-80.038783999999,40.469506999999,98
-80.038428999998,40.468950999996,94
-80.037959999997,40.468278999995,92
-80.037585999998,40.467759999997,88
-80.037111999997,40.467041999996,88
-80.036589999998,40.466185999996,90
-80.036253,40.465597,90
-80.035807,40.46505,90
-80.035382,40.464646,88
-80.035001999999,40.464269999999,86
-80.034582999999,40.463869999999,84
-80.034061999999,40.463382999999,86
-80.033534,40.462957,90
-80.032796999997,40.462443999998,92
-80.032142999997,40.461948999997,92
-80.031743999999,40.461585999999,92
-80.031514999999,40.461209999998,98
-80.031162999999,40.461356000001,102
-80.031162999996,40.461356000002,102
-80.031382000001,40.46129,106
-80.031382000003,40.461289999999,104
-80.031382000005,40.461289999999,96
-80.031382000007,40.461289999998,92
-80.031442,40.461368000001,92
-80.03143,40.461418,90
-80.031388,40.461597000001,94
-80.030907999996,40.462115000004,90
-80.030310999997,40.461704999998,92
-80.030310999992,40.461704999995,96
-80.029769,40.461512,90
-80.029034999998,40.461251999999,92
-80.028492999999,40.461046999999,92
-80.027807999997,40.460767999999,94
-80.026889999996,40.460428999999,94
-80.025851999998,40.460054999999,92
-80.025851999989,40.460054999996,92
-80.025058999995,40.459732999998,94
-80.024384999996,40.459374999998,92
-80.023821999997,40.458998999998,92
-80.023193,40.458647,92
-80.022546999999,40.458565,92
-80.021718999998,40.458698,94
-80.020789999998,40.458867,96
-80.019805999998,40.459067,98
-80.018505999989,40.459329000002,100
-80.017612999997,40.459473,102
-80.017306999999,40.459536,102
-80.016581999996,40.459321999999,104
-80.01658199999,40.459321999997,104
-80.016274,40.458811999999,114
-80.015758999997,40.457285999993,116
-80.014617999992,40.456966000001,110
-80.014343999999,40.456435999998,110
-80.014167,40.455880999999,108
-80.013842,40.455078999999,110
-80.013841999997,40.455078999993,112
-80.013688999999,40.454416999997,106
-80.013654,40.454256,112
-80.013657,40.454188,112
-80.013151999997,40.45419,110
-80.013334000001,40.454118,110
-80.012895,40.453692,108
-80.013009,40.453183999999,102
-80.013009000002,40.453183999997,102
-80.013009000004,40.453183999994,100
-80.013135000001,40.453194,102
-80.013320000001,40.453294000001,100
-80.013610000001,40.453495000001,100
-80.013974,40.453678,100
-80.013974000003,40.453678000002,106
-80.014178000001,40.453763000001,104
-80.014178000003,40.453763000001,106
-80.014178000005,40.453763000002,104
-80.014178000006,40.453763000003,108
-80.014178000008,40.453763000003,110
-80.01417800001,40.453763000004,112
-80.014178000012,40.453763000005,114
-80.014178000013,40.453763000006,118
-80.014178000015,40.453763000006,118
-80.014178000017,40.453763000007,126
-80.014178000018,40.453763000008,122
-80.01417800002,40.453763000008,118
-80.014178000022,40.453763000009,112
-80.014178000024,40.45376300001,112
-80.014178000025,40.453763000011,106
-80.014178000027,40.453763000011,104
-80.014310000001,40.453831,100
-80.014326,40.453700999999,100
-80.014119,40.453116999999,108
-80.013557999995,40.452818999998,110
-80.013002999995,40.452498999997,116
-80.012815999999,40.452358,120
-80.012673,40.452148,118
-80.012191999997,40.451985999999,114
-80.011349999994,40.451608999997,114
-80.010713999999,40.451506,118
-80.009819999994,40.451720000001,120
-80.009202999998,40.451847,118
-80.008211999995,40.452047000001,118
-80.007870999999,40.452112,116
-80.007185999995,40.450996999992,114
-80.007185999989,40.450996999982,114
-80.007006999999,40.450349999998,114
-80.006677,40.449961,110
-80.005695999995,40.450126000001,112
-80.005189999998,40.450216,106
-80.004604,40.449204999999,110
-80.004603999998,40.449204999993,124
-80.003984999995,40.448261999992,130
-80.00398499999,40.448261999984,134
-80.003984999984,40.448261999976,132
-80.003782,40.447413999999,134
-80.003781999998,40.447413999993,132
-80.003682,40.446665999999,132
-80.003561,40.446172999999,132
-80.003365,40.445625999999,134
-80.003223,40.445246,130
-80.003013999999,40.444704999999,128
-80.002833999999,40.444283999999,128
-80.000079999984,40.443342999994,124
-80.00007999996,40.443342999986,116
-80.000079999937,40.443342999979,114
-80.000079999914,40.443342999971,114
-80.000079999891,40.443342999963,112
-80.000079999867,40.443342999955,114
-80.000079999844,40.443342999947,114
-80.000079999821,40.443342999939,112
-79.998264999995,40.443685000001,108
-79.99826499998,40.443685000004,112
-79.998264999965,40.443685000007,116
-79.998264999949,40.44368500001,120
-79.998264999934,40.443685000012,124
-79.993898999982,40.444980000005,122
-79.993898999945,40.444980000016,126
-79.993898999908,40.444980000027,126
-79.993898999871,40.444980000038,130
-79.993898999834,40.444980000049,136
-79.993898999797,40.44498000006,134
-79.99389899976,40.444980000071,134
-79.993898999723,40.444980000082,138
-79.993898999686,40.444980000093,142
-79.993898999649,40.444980000104,144
-79.993898999612,40.444980000115,140
-79.993361999999,40.446005000003,138
-79.993361999994,40.446005000011,138
-79.99336199999,40.44600500002,136
-79.993361999985,40.446005000029,132
-79.99336199998,40.446005000037,126
-79.992348,40.446745,132
-79.991517999993,40.447306000005,148
-79.990247999992,40.448088000005,144
-79.990247999982,40.448088000011,146
-79.989632999997,40.448444000002,138
-79.988886999996,40.448900000002,138
-79.987999999997,40.449432000002,132
-79.98775,40.449631,132
-79.987222999997,40.449976000002,130
-79.986282999993,40.450554000004,130
-79.985606999997,40.451005000002,128
-79.984804999997,40.451570000002,126
-79.984168999998,40.452036000001,120
-79.983606999999,40.452533000001,122
-79.982957999998,40.452984000001,122
-79.982197999998,40.453504000001,120
-79.981512999999,40.453989000001,124
-79.980862999999,40.454422000001,122
-79.980124999999,40.454935000001,124
-79.979420999999,40.455414,120
-79.978016999999,40.456388,120
-79.978016999992,40.456388000005,120
-79.977287999994,40.456914000004,120
-79.976652999996,40.457340000003,120
-79.976098999996,40.457696000002,116
-79.974311999995,40.458966000004,120
-79.973708999995,40.459366000003,120
-79.972961999994,40.459858000004,118
-79.972231999996,40.460367000003,118
-79.971629999997,40.460798000002,120
-79.970972999997,40.461258000002,118
-79.970019999994,40.461897000004,116
-79.969342999995,40.462367000004,114
-79.968526999999,40.463123000001,110
-79.967987999998,40.462975999999,112
-79.967448,40.46275,110
-79.967447999995,40.462749999998,112
-79.96727,40.46268,106
-79.96727,40.46268,108
-79.966837999999,40.462819,112
-79.966837999995,40.462819000002,114
-79.966501999999,40.463030000001,112
-79.966055999998,40.463344000001,116
-79.965341999997,40.463860000002,132
-79.964729,40.463996,126
-79.964337999999,40.464061,128
-79.963777999999,40.464154,128
-79.963777999994,40.464154000001,122
-79.963133999995,40.464276000001,122
-79.962645999999,40.464356,120
-79.962064999999,40.464456,122
-79.962064999995,40.464456000001,120
-79.961619999997,40.464519,124
-79.961203999997,40.464585,126
-79.960063999999,40.464773,134
-79.959502999998,40.464867,138
-79.959137999999,40.464938,142
-79.958633999998,40.465033,146
-79.958115999999,40.465111,148
-79.957625999999,40.465181,144
-79.957536,40.465192,144
-79.957551,40.465191,144
-79.957551,40.465191,142
-79.957551,40.465191,140
-79.956759999994,40.465335000001,130
-79.956759999987,40.465335000002,126
-79.956759999981,40.465335000004,124
-79.956759999974,40.465335000005,120
-79.956759999967,40.465335000006,122
-79.956194999998,40.465439,128
-79.955859999999,40.465484,128
-79.955492999998,40.465553,128
-79.955378999999,40.46557,130
-79.954868999996,40.465672000001,128
-79.954868999992,40.465672000002,128
-79.954339999999,40.46576,130
-79.953803999999,40.46585,136
-79.952962999999,40.466163,136
-79.952416,40.466142,146
-79.952078,40.466158,152
-79.951484999999,40.466158,166
-79.950653999996,40.466034999999,172
-79.949819999997,40.465908,174
-79.949002999998,40.465789,176
-79.948053999998,40.465653,174
-79.94805399999,40.465652999999,172
-79.947103999993,40.465501999999,166
-79.946433999997,40.465405,166
-79.945796999996,40.465326,178
-79.945035999999,40.465231,182
-79.944189999996,40.465122999999,180
-79.943767999999,40.465071,184
-79.942821999994,40.464923999999,184
-79.942084999997,40.464836,182
-79.941352999997,40.464751,176
-79.940812999998,40.464677,180
-79.940046999997,40.464567,180
-79.939428999997,40.464496,180
-79.939009999998,40.464492,176
-79.937830999999,40.464542,172
-79.937007999999,40.464589,168
-79.936472,40.464607,168
-79.935608999999,40.464668,172
-79.935359,40.464683,172
-79.935302,40.464663,160
-79.93525,40.464678,158
-79.935249999999,40.464678,154
-79.935249999999,40.464678,156
-79.935249999999,40.464678,158
-79.935249999998,40.464678000001,162
-79.935249999998,40.464678000001,166
-79.935249999997,40.464678000001,164
-79.935249999997,40.464678000001,164
-79.935249999996,40.464678000001,166
-79.935249999996,40.464678000001,426
-79.934539999991,40.464714000001,238
-79.934085,40.464593,226
-79.933316999997,40.464336999999,226
-79.933011999999,40.464237,226
-79.931270999999,40.463603,220
-79.930888,40.463463,210
-79.931094,40.46286,206
-79.931430000001,40.462319999999,196
-79.931952000002,40.461465999997,188
-79.932402000004,40.460705999994,168
-79.932839000003,40.459979999995,164
-79.933302000003,40.459252999996,166
-79.933551,40.458867,162
-79.933875,40.458352,158
-79.934097000001,40.457966999998,160
-79.934084,40.457088999999,158
-79.934083999999,40.457088999995,156
-79.933707999998,40.456569999997,156
-79.933424999998,40.456106999997,158
-79.933152999999,40.455682999998,156
-79.932823999998,40.455146999997,152
-79.932198999996,40.454077999994,152
-79.932198999992,40.454077999988,156
-79.932198999988,40.454077999982,150
-79.932198999985,40.454077999976,150
-79.932198999981,40.454077999969,166
-79.931919999998,40.453599999997,164
-79.931413999997,40.452756999996,170
-79.930989,40.45203,174
-79.930643,40.451445,176
-79.930642999997,40.451444999995,182
-79.930415999998,40.451025999997,192
-79.930131999998,40.450545999996,194
-79.929749999999,40.449856999998,196
-79.929686,40.449753,198
Longitude, Latitude, CO
-79.928755067596,40.444626034204,0
-79.930014000003,40.445199000001,0
-79.931755000003,40.445977000001,0
-79.931755000018,40.445977000008,0
-79.933072000008,40.446556000003,0
-79.934372000004,40.447111000002,0
-79.935453000001,40.447416,0
-79.936111000001,40.447575,0
-79.941303000026,40.447608,1
-79.94130300007,40.447608,0
-79.941303000114,40.447608000001,0
-79.941303000158,40.447608000001,0
-79.941303000202,40.447608000001,0
-79.943180000002,40.447521,0
-79.943180000013,40.447520999999,0
-79.943180000024,40.447520999999,0
-79.943180000035,40.447520999998,0
-79.944864000013,40.447376999999,0
-79.946042000005,40.44729,0
-79.947202000005,40.447213,0
-79.947809000002,40.447178,0
-79.948645,40.447113,0
-79.948645000002,40.447113,0
-79.949539000005,40.447026999999,0
-79.949539000013,40.447026999999,0
-79.94953900002,40.447026999998,0
-79.950528000001,40.446976,0
-79.952343000006,40.446305999998,0
-79.95234300002,40.446305999992,0
-79.954015000014,40.44512499999,0
-79.954015000028,40.44512499998,0
-79.956434000001,40.443427999999,0
-79.956434000009,40.443427999994,0
-79.957177000006,40.442903999996,0
-79.957875000005,40.442369999996,0
-79.958748000007,40.441718999995,0
-79.961162000012,40.439957999991,0
-79.961162000033,40.439957999976,0
-79.961162000053,40.439957999961,0
-79.962678000003,40.438824999998,0
-79.962678000012,40.438824999991,0
-79.963156000002,40.438430999999,0
-79.963536000001,40.438142999999,0
-79.963961000001,40.437899999999,0
-79.964878000004,40.437796,0
-79.965340000001,40.437615,0
-79.965917000001,40.437031999999,0
-79.966930000001,40.436541,0
-79.967817000005,40.43651,0
-79.970685000002,40.437082,0
-79.970685000019,40.437082000005,0
-79.971968000003,40.437524000001,0
-79.972304000001,40.437651,0
-79.975077000002,40.438189,0
-79.975077000022,40.438189000004,0
-79.975077000041,40.438189000007,0
-79.975765000003,40.438244,0
-79.976453000004,40.43829,0
-79.977027000003,40.438325,0
-79.977842000002,40.438361,0
-79.978801000003,40.438406,0
-79.979225,40.438414,0
-79.980437000004,40.438395,0
-79.980437000014,40.438395,0
-79.980437000025,40.438395,0
-79.981589000002,40.438476,0
-79.982892000006,40.438526,0
-79.984341000004,40.438604,0
-79.985644000011,40.43865,0
-79.987189000012,40.438709,0
-79.988600000007,40.438766,0
-79.990656000007,40.438842,0
-79.990656000024,40.438842000001,0
-79.994407000022,40.439800000006,1
-79.994407000054,40.439800000014,0
-79.994407000086,40.439800000022,0
-79.994407000117,40.43980000003,0
-79.994407000152,40.439800000039,0
-79.994407000184,40.439800000047,0
-79.994407000216,40.439800000055,0
-79.996211000005,40.439248999999,0
-79.99621100002,40.439248999994,0
-79.996211000035,40.439248999989,0
-79.99621100005,40.439248999985,0
-80.000086000026,40.440531000009,0
-80.000086000059,40.44053100002,0
-80.000086000092,40.44053100003,0
-80.000086000125,40.440531000041,0
-80.000086000157,40.440531000052,0
-80.00008600019,40.440531000063,0
-80.000086000223,40.440531000074,0
-80.000086000256,40.440531000085,0
-80.000086000288,40.440531000095,0
-80.000086000321,40.440531000106,0
-80.000086000354,40.440531000117,0
-80.002200000002,40.441493000001,0
-80.00220000002,40.441493000009,0
-80.002200000038,40.441493000017,0
-80.002200000055,40.441493000025,0
-80.002318999999,40.441897,0
-80.002158999999,40.442913000007,0
-80.002158999998,40.442913000015,0
-80.002158999996,40.442913000024,0
-80.002436000001,40.443414000002,0
-80.003140000001,40.445350000002,0
-80.003140000007,40.445350000018,0
-80.003140000013,40.445350000034,0
-80.003140000018,40.445350000051,0
-80.003140000024,40.445350000067,0
-80.00314000003,40.445350000084,0
-80.003140000036,40.4453500001,0
-80.003140000042,40.445350000116,0
-80.003892000003,40.447209000008,0
-80.00389200001,40.447209000024,0
-80.003892000016,40.447209000039,0
-80.004101000001,40.447534000001,0
-80.004101000002,40.447534000004,0
-80.004023,40.44709,0
-80.004073,40.446666,0
-80.004062,40.446644,0
-80.004502000001,40.446297999999,0
-80.004502000005,40.446297999996,0
-80.004502000009,40.446297999993,0
-80.004502000012,40.44629799999,0
-80.004502000016,40.446297999987,0
-80.005209000003,40.446054999999,0
-80.005911000002,40.445928,0
-80.006603000001,40.445818,0
-80.006982,40.445737,0
-80.007984,40.4456,0
-80.008509000003,40.445501999999,0
-80.009712000007,40.445292999999,0
-80.009712000014,40.445292999997,0
-80.009712000021,40.445292999996,0
-80.009712000028,40.445292999994,0
-80.009712000035,40.445292999993,0
-80.009712000042,40.445292999991,0
-80.009712000049,40.44529299999,0
-80.009712000056,40.445292999988,0
-80.009712000063,40.445292999987,0
-80.00971200007,40.445292999986,0
-80.009712000077,40.445292999984,0
-80.009712000084,40.445292999983,0
-80.009712000091,40.445292999981,0
-80.009712000098,40.44529299998,0
-80.009712000105,40.445292999978,0
-80.009712000112,40.445292999977,0
-80.009712000119,40.445292999975,0
-80.009712000126,40.445292999974,0
-80.009712000133,40.445292999973,0
-80.00971200014,40.445292999971,0
-80.009712000147,40.44529299997,0
-80.009712000154,40.445292999968,0
-80.009712000161,40.445292999967,0
-80.009712000168,40.445292999965,0
-80.009712000175,40.445292999964,0
-80.009712000182,40.445292999962,0
-80.009712000189,40.445292999961,0
-80.009712000196,40.44529299996,0
-80.009712000203,40.445292999958,0
-80.00971200021,40.445292999957,0
-80.009712000217,40.445292999955,0
-80.009712000224,40.445292999954,1
-80.009712000231,40.445292999952,0
-80.010331000002,40.445216,0
-80.010681000001,40.445163,0
-80.011283000003,40.445076,0
-80.01176,40.445012,0
-80.012538000005,40.444944,0
-80.013759000006,40.444822999999,0
-80.013759000017,40.444822999998,0
-80.014782000003,40.444839,0
-80.016037000001,40.444952,0
-80.016361000001,40.445058,0
-80.01667,40.445330000001,0
-80.016870000001,40.445467,0
-80.017172000002,40.445905000003,0
-80.017527000002,40.446770000004,0
-80.018547000008,40.446788,0
-80.019467000004,40.44673,0
-80.019853,40.446853,0
-80.020218000002,40.447784000006,0
-80.020218000005,40.447784000013,0
-80.020909,40.448091,0
-80.021287,40.449367000002,0
-80.021287000003,40.44936700001,0
-80.021287000005,40.449367000018,0
-80.022615000001,40.449487,0
-80.023105,40.449689,0
-80.023367,40.450351,0
-80.023454,40.450605,0
-80.023494,40.45068,0
-80.023702,40.451285000001,0
-80.023882,40.451764000001,0
-80.024236,40.452922000001,0
-80.024236000003,40.452922000011,0
-80.024236000006,40.452922000021,0
-80.024575000002,40.454011000007,0
-80.024575000005,40.454011000017,0
-80.024756000001,40.454552000004,0
-80.025014000002,40.455299000006,0
-80.025308000001,40.456062000004,0
-80.026310000001,40.456017,0
-80.026310000009,40.456017,0
-80.026724000002,40.455945,0
-80.027109,40.456595000001,0
-80.027302,40.457232000002,0
-80.027734,40.458581000001,0
-80.027734000004,40.458581000013,0
-80.027734000008,40.458581000024,0
-80.028449000001,40.458544,0
-80.029404000003,40.458364999999,0
-80.029716,40.458309,0
-80.029893000001,40.458765000002,0
-80.030112000001,40.459500000003,0
-80.031181000003,40.460001000001,0
-80.031181000012,40.460001000006,0
-80.031181000021,40.46000100001,0
-80.031375000001,40.460130000001,0
-80.031579000001,40.460846000004,0
-80.031823000001,40.461626000003,0
-80.031823000003,40.461626000009,0
-80.032242,40.462067,0
-80.033750000006,40.463327000004,0
-80.034809,40.464306,0
-80.035635000003,40.465118000003,0
-80.035972000001,40.465663000002,0
-80.036392000003,40.466390000005,0
-80.037005000001,40.467388000001,0
-80.037461000001,40.467900000001,0
-80.037977000002,40.468635000002,0
-80.038407000001,40.469244000001,0
-80.038778000001,40.469766000001,0
-80.039243000001,40.470419000002,0
-80.03951,40.47081,0
-80.039817000001,40.471282000001,0
-80.03992,40.471479,0
-80.040020000001,40.472107000005,0
-80.040067,40.472741000004,0
-80.040128,40.473581000005,0
-80.041047000002,40.473639,0
-80.041047000009,40.473639000001,0
-80.041585000003,40.473634,0
-80.042925000009,40.473583,0
-80.04292500002,40.473582999999,0
-80.043934000007,40.473614,0
-80.043934000015,40.473614,0
-80.043165999999,40.473508999999,0
-80.040803999992,40.473579,0
-80.040803999972,40.473579000001,0
-80.040803999952,40.473579000001,0
-80.040092,40.4737,0
-80.040091999999,40.473700000001,0
-80.040073,40.47371,0
-80.040079,40.473693,0
-80.040079,40.473693,0
-80.040079,40.473693,0
-80.04012,40.473711,0
-80.040194,40.473623,0
-80.04016,40.473159999997,0
-80.040146,40.472618999996,0
-80.040117,40.472057999997,0
-80.040084,40.471584999997,0
-80.039108999995,40.471588,0
-80.039108999987,40.471588000001,0
-80.038504999995,40.471680000001,0
-80.036612999986,40.471734,0
-80.03661299997,40.471734000001,0
-80.036612999954,40.471734000001,0
-80.036612999938,40.471734000002,0
-80.036612999922,40.471734000002,0
-80.036612999906,40.471734000003,0
-80.03661299989,40.471734000003,0
-80.036612999874,40.471734000004,0
-80.035974999996,40.471764,0
-80.035460999997,40.471738,0
